# ratedPower, rotorDiameter, ratedQ, blade_mass, Vrated, I1, I2, I3, ratedT, extremeT
7.720000000000000000e+03 5.000000000000000000e+01 1.228676160669432022e+06 2.999363784669727011e+03 2.472224847184805085e+01 1.074534998186830664e+06 5.167163617035614443e+05 4.246805033580616000e+05 5.917997120252359891e+05 3.771807620873658743e+04
7.720000000000000000e+03 5.200000000000000000e+01 1.228676160669432022e+06 3.345252811984950313e+03 2.414128985215394962e+01 1.271840276006224100e+06 6.115954168034689501e+05 5.026600059716872056e+05 6.288688842785524903e+05 4.140157634530776704e+04
7.720000000000000000e+03 5.600000000000000000e+01 1.228676160669432022e+06 4.389825135074504942e+03 2.303504405767493068e+01 1.667722583340201294e+06 8.019650798238418065e+05 6.591216361957709305e+05 6.880340593931846088e+05 5.515190649423018476e+04
7.720000000000000000e+03 5.800000000000000000e+01 1.228676160669432022e+06 4.573942835154803106e+03 2.250242454066885145e+01 2.065870473710451042e+06 9.934242037046011537e+05 8.164786760117870290e+05 6.266254043049091706e+05 5.734453421920700930e+04
7.720000000000000000e+03 6.000000000000000000e+01 1.228676160669432022e+06 5.060869540231026804e+03 2.199618934856925989e+01 2.396096438087377697e+06 1.152221412860953948e+06 9.469914364245575853e+05 6.938340168862197315e+05 6.114471332471028290e+04
7.720000000000000000e+03 6.200000000000000000e+01 1.228676160669432022e+06 5.809754483463237193e+03 2.152387275307780712e+01 2.732994210185907781e+06 1.314226923485113773e+06 1.080141045954666799e+06 7.109478921683550579e+05 7.029320261414258857e+04
7.720000000000000000e+03 7.000000000000000000e+01 2.096053089602644090e+06 5.049512911673496092e+03 1.985098434768491771e+01 3.660291265222463291e+06 1.760140329102830030e+06 1.446629788303569891e+06 7.005878342110004742e+05 6.041033735596502811e+04
7.720000000000000000e+03 7.200000000000000000e+01 2.176675090979204979e+06 5.301332674924049570e+03 1.948165055413952729e+01 4.058340846592822578e+06 1.951552178703242913e+06 1.603947974182181992e+06 7.121867790559033165e+05 6.308859668321171921e+04
7.720000000000000000e+03 7.400000000000000000e+01 2.341496903546325862e+06 5.250513803061416183e+03 1.912902837314299020e+01 4.149723147905176040e+06 1.995495587096543051e+06 1.640064323844904546e+06 7.355993912944794865e+05 5.867912472540621093e+04
7.720000000000000000e+03 7.600000000000000000e+01 2.348809670854814351e+06 5.795880802583033073e+03 1.879195447597906465e+01 4.926737356843666174e+06 2.369141820781021845e+06 1.947157890760059934e+06 7.314731257346088532e+05 6.835294055723011843e+04
7.720000000000000000e+03 7.800000000000000000e+01 2.439772310955479275e+06 6.039677812032820839e+03 1.846933269515340115e+01 5.398864160348430276e+06 2.596175509382477030e+06 2.133753068115441129e+06 7.394544996740346542e+05 7.093225129145816027e+04
7.720000000000000000e+03 8.000000000000000000e+01 2.535870831692487001e+06 6.276498009102999276e+03 1.816020472070920633e+01 5.891731086387953721e+06 2.833182591754754074e+06 2.328545210383675061e+06 7.456899298992778640e+05 7.344873979858760140e+04
7.720000000000000000e+03 8.600000000000000000e+01 2.800102669497670606e+06 7.090432053128142798e+03 1.730540986362179012e+01 7.618548640858861618e+06 3.663564929768567439e+06 3.011022514033801854e+06 7.724139872392518446e+05 8.206218992778942629e+04
7.720000000000000000e+03 8.800000000000000000e+01 2.882226980415193830e+06 7.396324335079606499e+03 1.704220667620737828e+01 8.292551481196570210e+06 3.987675634422054514e+06 3.277403661211302038e+06 7.836787408240665682e+05 8.523286452986675431e+04
7.720000000000000000e+03 9.200000000000000000e+01 3.035270840225748718e+06 8.058270602316239092e+03 1.654457221352566521e+01 9.787594373454196379e+06 4.706603473144542426e+06 3.868278382925547659e+06 8.087575620604150463e+05 9.206573434659955092e+04
7.720000000000000000e+03 9.400000000000000000e+01 3.107842438035156578e+06 8.414436986432501726e+03 1.630907417081311905e+01 1.062075693770472705e+07 5.107250012934855185e+06 4.197563048164052889e+06 8.224366578023890033e+05 9.568259398034628248e+04
7.720000000000000000e+03 9.600000000000000000e+01 3.176814795211743563e+06 8.788275669529213701e+03 1.608174947213562334e+01 1.151366549065576866e+07 5.536626868591847830e+06 4.550460677705976181e+06 8.367851240075716050e+05 9.942507687211896700e+04
7.720000000000000000e+03 9.800000000000000000e+01 3.243321194833498448e+06 9.179513768845050436e+03 1.586219909445263987e+01 1.246967377285649255e+07 5.996346768056062981e+06 4.928296745572132058e+06 8.517496838857101975e+05 1.033205470018287160e+05
7.720000000000000000e+03 1.000000000000000000e+02 3.307000251992524136e+06 9.589120855432245662e+03 1.565000873309228702e+01 1.348970415384529717e+07 6.486853255216559395e+06 5.331435793038990349e+06 8.672712805091371993e+05 1.073883544486422761e+05
7.720000000000000000e+03 1.020000000000000000e+02 3.369507912908350118e+06 1.001823605458249585e+04 1.544474568488334576e+01 1.459296232424469106e+07 7.017381854834478348e+06 5.767468342867249623e+06 8.834105079663413344e+05 1.115524560019006749e+05
7.720000000000000000e+03 1.040000000000000000e+02 3.427316035936993081e+06 1.046741835214216917e+04 1.524609552861357109e+01 1.576034756797493435e+07 7.578747521717891097e+06 6.228845360606726259e+06 9.000366829819981940e+05 1.159176747630562022e+05
7.720000000000000000e+03 1.060000000000000000e+02 3.482649995508187916e+06 1.093859298077066342e+04 1.505371026191221873e+01 1.701350831646969914e+07 8.181360432125243358e+06 6.724122795364405960e+06 9.172674525794223882e+05 1.204333736441047367e+05
7.720000000000000000e+03 1.080000000000000000e+02 3.535717420908172149e+06 1.143275529258024835e+04 1.486739667287369571e+01 1.835486097919714451e+07 8.826382575485343114e+06 7.254255666745039634e+06 9.351160632081843214e+05 1.251445237591368059e+05
7.720000000000000000e+03 1.100000000000000000e+02 3.577562596120746806e+06 1.196140215176882339e+04 1.468656084601701295e+01 1.978419285075283796e+07 9.513711667216598988e+06 7.819159908768109977e+06 9.539389191385091981e+05 1.300527441498654662e+05
7.720000000000000000e+03 1.120000000000000000e+02 3.609558435164070688e+06 1.254048563976661899e+04 1.451116914320920870e+01 2.133442045002910122e+07 1.025917641825973056e+07 8.431844873232835904e+06 9.748698531920879614e+05 1.354201503630955704e+05
7.720000000000000000e+03 1.140000000000000000e+02 3.659450448613006156e+06 1.330984833405160134e+04 1.434094255080063540e+01 2.313623103297460079e+07 1.112562098308971152e+07 9.143961115712014958e+06 9.945695986274855677e+05 1.425391818464976968e+05
7.720000000000000000e+03 1.160000000000000000e+02 3.772095028202369343e+06 1.410780596957658054e+04 1.417564962965446185e+01 2.513721899302087352e+07 1.208784484761940688e+07 9.934796756728632376e+06 1.006737297708729981e+06 1.497595366186480096e+05
7.720000000000000000e+03 1.180000000000000000e+02 3.888164541572174057e+06 1.477628461979183703e+04 1.401499393149124195e+01 2.716102949492818490e+07 1.306104348804301023e+07 1.073465238181446120e+07 1.018227136345834122e+06 1.555952117090568063e+05
7.720000000000000000e+03 1.200000000000000000e+02 3.986447970162839629e+06 1.524526669256783316e+04 1.385884325411512741e+01 2.897967161468404531e+07 1.393558190786813200e+07 1.145342082783933729e+07 1.028323656152208801e+06 1.598186144128216547e+05
7.720000000000000000e+03 1.220000000000000000e+02 4.080774518976201303e+06 1.552692852050076726e+04 1.370696788863001814e+01 3.068485988579428941e+07 1.475556327744142339e+07 1.212734975013345294e+07 1.036601831163324881e+06 1.622483629153508809e+05
7.720000000000000000e+03 1.240000000000000000e+02 4.168672983386951964e+06 1.578924785041535142e+04 1.355920926808404303e+01 3.237349939967684820e+07 1.556758677347887494e+07 1.279473822976049781e+07 1.044653050145842833e+06 1.646913747451586823e+05
7.720000000000000000e+03 1.260000000000000000e+02 4.426887056824447587e+06 1.516402382916529496e+04 1.341547729688847568e+01 3.236017896285115182e+07 1.556118131654681638e+07 1.278947369223902933e+07 1.021669272561468417e+06 1.524392914818136487e+05
7.720000000000000000e+03 1.280000000000000000e+02 4.388405942486741580e+06 1.603555079080745782e+04 1.327522003825915320e+01 3.525687296229581535e+07 1.695412727632218972e+07 1.393431259263242967e+07 1.045030809184693033e+06 1.678507691343951446e+05
7.720000000000000000e+03 1.300000000000000000e+02 4.534150764529238455e+06 1.628919173790014975e+04 1.313871373134853471e+01 3.684596685947553813e+07 1.771828183465819433e+07 1.456235839595783129e+07 1.040889744338105782e+06 1.707680571051838342e+05
7.720000000000000000e+03 1.320000000000000000e+02 4.663173444635109976e+06 1.661624569298293500e+04 1.300563174495582253e+01 3.864959059710741043e+07 1.858559829914182052e+07 1.527519123812541179e+07 1.040702362493309891e+06 1.741148931876368879e+05
7.720000000000000000e+03 1.340000000000000000e+02 4.665172887344243005e+06 1.704542362469646469e+04 1.287594857773590640e+01 3.997504557955601066e+07 1.922297565519664437e+07 1.579904098715596832e+07 1.044330195753145730e+06 1.786959305641032988e+05
7.720000000000000000e+03 1.360000000000000000e+02 4.651708525474878959e+06 1.761334494454902597e+04 1.274941012186699396e+01 4.177296059675934166e+07 2.008754694222695753e+07 1.650961761405907013e+07 1.053093922188375844e+06 1.839428746625865751e+05
7.720000000000000000e+03 1.380000000000000000e+02 4.612015769300595857e+06 1.835422317105536422e+04 1.262587332994734268e+01 4.403714834506388754e+07 2.117633684436310455e+07 1.740447575666927919e+07 1.067875096256242832e+06 1.903627381853255501e+05
7.720000000000000000e+03 1.400000000000000000e+02 4.464392074476139620e+06 1.956016203645109272e+04 1.250535227568681407e+01 4.675500927249740064e+07 2.248328655973713472e+07 1.847863578744287789e+07 1.097552297103547025e+06 2.011890453705004184e+05
7.720000000000000000e+03 1.440000000000000000e+02 5.444379574058131315e+06 1.699887952558321194e+04 1.227267028977266250e+01 4.284674961642414331e+07 2.060390458196384460e+07 1.693400328985473141e+07 1.084558118670545286e+06 1.719780363294944982e+05
7.720000000000000000e+03 1.460000000000000000e+02 5.406290145434341393e+06 1.772221135869488717e+04 1.216033371416370379e+01 4.458442200138174742e+07 2.143950672996565700e+07 1.762077066770694032e+07 1.120677832822471391e+06 1.799340160277894174e+05
7.720000000000000000e+03 1.500000000000000000e+02 5.457611274550864473e+06 1.892865150783749414e+04 1.194317938862225503e+01 4.892525465006337315e+07 2.352690198165648803e+07 1.933636578312513232e+07 1.158303623940802179e+06 1.790593444675172213e+05
7.720000000000000000e+03 1.580000000000000000e+02 5.210785229628263973e+06 2.513783869436822715e+04 1.156383657460370884e+01 6.505010962335012853e+07 3.128093177952596545e+07 2.570927270396653935e+07 1.241108507998987101e+06 2.312630953502740012e+05
7.910000000000000000e+03 4.600000000000000000e+01 1.258915599856892135e+06 2.527552525990492541e+03 2.647662111981514244e+01 8.529932523605292663e+05 4.101826098369536921e+05 3.371222011239832500e+05 5.662810944404944312e+05 3.162119494690877036e+04
7.910000000000000000e+03 4.800000000000000000e+01 1.258915599856892135e+06 2.686412643815062438e+03 2.572809178758276261e+01 9.058965839162879856e+05 4.356224671237015864e+05 3.580307927588102175e+05 5.662286499193075579e+05 3.441280305856989435e+04
7.910000000000000000e+03 5.000000000000000000e+01 1.258915599856892135e+06 2.999378613782007506e+03 2.492414822614436787e+01 1.074565098873607814e+06 5.167308363529515918e+05 4.246923998294036137e+05 5.982620020619038260e+05 3.772175412325603247e+04
7.910000000000000000e+03 5.200000000000000000e+01 1.258915599856892135e+06 3.345239056818520112e+03 2.433130111223158565e+01 1.271815508376003476e+06 6.115835066843968816e+05 5.026502172447617631e+05 6.357204139518899610e+05 4.140343113753313810e+04
7.910000000000000000e+03 5.400000000000000000e+01 1.258915599856892135e+06 3.722711921090108262e+03 2.378627851939974747e+01 1.498965344384798780e+06 7.208140454961422365e+05 5.924249633969980059e+05 6.725177726720671635e+05 4.534536284161058575e+04
7.910000000000000000e+03 5.600000000000000000e+01 1.258915599856892135e+06 4.311159492693666834e+03 2.322250740805598923e+01 1.675297467829854926e+06 8.056076477815380786e+05 6.621154016509430949e+05 6.973280826639351435e+05 5.380392487066788453e+04
7.910000000000000000e+03 5.800000000000000000e+01 1.258915599856892135e+06 4.576103322442015269e+03 2.264615095847742055e+01 2.058441584613175364e+06 9.898518411921460647e+05 8.135426112334914505e+05 6.759882082708233502e+05 5.622992550088893768e+04
7.910000000000000000e+03 7.000000000000000000e+01 2.137687037824970670e+06 5.073983722596050939e+03 2.001251932886517793e+01 3.672849466031488031e+06 1.766179246255395003e+06 1.451593072933523916e+06 7.114206103986460948e+05 6.068508579531558644e+04
7.910000000000000000e+03 7.200000000000000000e+01 2.217257020267095882e+06 5.330915413369231828e+03 1.964018553315469617e+01 4.074791956625693943e+06 1.959463096203849418e+06 1.610449824472165899e+06 7.238444322485546581e+05 6.337177393895111163e+04
7.910000000000000000e+03 7.400000000000000000e+01 2.150617942289711908e+06 6.202273645406306059e+03 1.928469058619457854e+01 5.116159653219249099e+06 2.460230151988365687e+06 2.022021861042799428e+06 7.175406270607244223e+05 7.874339940724724147e+04
7.910000000000000000e+03 7.800000000000000000e+01 2.480657972848192789e+06 6.088041464025320238e+03 1.861961750113123770e+01 5.433105668158045039e+06 2.612641373560455162e+06 2.147286085464214440e+06 7.534047969636507332e+05 7.138666499927120458e+04
7.910000000000000000e+03 8.000000000000000000e+01 2.577325745588568505e+06 6.330940503496726706e+03 1.830798355160576207e+01 5.933596107042892836e+06 2.853314408021294512e+06 2.345091212212220300e+06 7.603466920815524645e+05 7.396160938002678449e+04
7.910000000000000000e+03 8.200000000000000000e+01 2.674225926250183955e+06 6.579411536072530907e+03 1.800908646917575240e+01 6.463830635671995580e+06 3.108290613491705153e+06 2.554651875099888537e+06 7.671730082199878525e+05 7.661357785813586088e+04
7.910000000000000000e+03 8.400000000000000000e+01 2.766199669188481290e+06 6.847154481738294635e+03 1.772206286805291953e+01 7.038266522655426525e+06 3.384522120194503572e+06 2.781681913249136414e+06 7.756352144310622243e+05 7.945056855641689617e+04
7.910000000000000000e+03 8.600000000000000000e+01 2.854251799960420933e+06 7.135157062043327642e+03 1.744620545956624369e+01 7.659191201350286603e+06 3.683108896249773446e+06 3.027085371992251836e+06 7.853905975882859202e+05 8.248735096327702922e+04
7.910000000000000000e+03 8.800000000000000000e+01 2.939307396166461054e+06 7.436001829381790230e+03 1.718087679998593487e+01 8.330936550637869164e+06 4.006134031271775719e+06 3.292574307713530958e+06 7.963057545717273606e+05 8.560118495098411222e+04
7.910000000000000000e+03 9.000000000000000000e+01 3.019484588754752185e+06 7.754819975797974621e+03 1.692559766678701294e+01 9.046617161549538374e+06 4.350286508423348889e+06 3.575427451257885434e+06 8.080520565655843820e+05 8.890392013129855331e+04
7.910000000000000000e+03 9.200000000000000000e+01 3.098336706672857050e+06 8.092694475448336561e+03 1.667923001203624622e+01 9.825344930006057024e+06 4.724756748995656148e+06 3.883198255601210985e+06 8.208354371177647263e+05 9.235222907247359399e+04
7.910000000000000000e+03 9.400000000000000000e+01 3.171188001571179833e+06 8.442513933613661720e+03 1.644197364667767758e+01 1.064325415493262745e+07 5.118068348544278182e+06 4.206454456589671783e+06 8.341943444755594246e+05 9.595132695586518093e+04
7.910000000000000000e+03 9.600000000000000000e+01 3.247038655163952149e+06 8.817461749815129224e+03 1.621261570907415006e+01 1.155354223625330254e+07 5.555802574303160422e+06 4.566220868319793604e+06 8.485419355962080881e+05 9.966237585667980602e+04
7.910000000000000000e+03 9.800000000000000000e+01 3.317347875370490365e+06 9.206424152321533256e+03 1.599128811425178398e+01 1.250902404750662483e+07 6.015269307371731848e+06 4.943848862975376658e+06 8.633883688897988759e+05 1.035678565229617961e+05
7.910000000000000000e+03 1.000000000000000000e+02 3.384295207124645356e+06 9.613609919447342691e+03 1.577736485024231250e+01 1.353325168602610379e+07 6.507794148186638951e+06 5.348646761427877471e+06 8.788443706326259999e+05 1.075807516436717269e+05
7.910000000000000000e+03 1.020000000000000000e+02 3.446995865387706086e+06 1.004015446444015288e+04 1.557042186163084274e+01 1.462255799040752091e+07 7.031613652744880877e+06 5.779165218654875644e+06 8.948627164117341163e+05 1.117605280978066876e+05
7.910000000000000000e+03 1.040000000000000000e+02 3.506165161005944479e+06 1.048660583377515650e+04 1.537015977900197683e+01 1.578920678268273175e+07 7.592625178984148428e+06 6.240251174144029617e+06 9.114354337725623045e+05 1.160499404174157680e+05
7.910000000000000000e+03 1.060000000000000000e+02 3.564684982251671143e+06 1.095425351031862556e+04 1.517624138251615484e+01 1.703930981283409148e+07 8.193767710948560387e+06 6.734320129543293267e+06 9.286268324436133262e+05 1.205553123977049399e+05
7.910000000000000000e+03 1.080000000000000000e+02 3.620278213945079595e+06 1.144305744769516605e+04 1.498842173577140535e+01 1.838346386328927428e+07 8.840136969923172146e+06 7.265560172632921487e+06 9.464569093211026629e+05 1.251601864563540876e+05
7.910000000000000000e+03 1.100000000000000000e+02 3.667334733087069821e+06 1.196888903535216741e+04 1.480606827819113391e+01 1.981121122229515761e+07 9.526704110148714855e+06 7.829838179504632019e+06 9.652509596122705843e+05 1.301151769870118733e+05
7.910000000000000000e+03 1.120000000000000000e+02 3.706832163562432863e+06 1.253279053709358959e+04 1.462924912283425094e+01 2.135750415490843728e+07 1.027027678076073341e+07 8.440968074826145545e+06 9.856195544793391600e+05 1.353379793072846078e+05
7.910000000000000000e+03 1.140000000000000000e+02 3.713290522087631747e+06 1.321780139044981479e+04 1.445773459307170228e+01 2.303469470590875670e+07 1.107679476375694200e+07 9.103831665707860142e+06 1.010336328919562744e+06 1.417121710301061103e+05
7.910000000000000000e+03 1.160000000000000000e+02 3.833023939022727776e+06 1.412256351746863766e+04 1.429102363472267356e+01 2.515186267072376609e+07 1.209488661720100604e+07 9.940584268934722990e+06 1.023180241934539634e+06 1.498580580858985195e+05
7.910000000000000000e+03 1.180000000000000000e+02 3.961001766876680311e+06 1.494155632243865875e+04 1.412906815196044619e+01 2.735574370057392865e+07 1.315467656289216876e+07 1.081160783417676762e+07 1.036195781822521472e+06 1.570558799447965284e+05
7.910000000000000000e+03 1.200000000000000000e+02 4.075831118476840667e+06 1.558785687317120573e+04 1.397161554787348514e+01 2.943155504929661378e+07 1.415288107880357467e+07 1.163201536854229867e+07 1.047456652888288721e+06 1.627167221235394536e+05
7.910000000000000000e+03 1.220000000000000000e+02 4.175235936630067881e+06 1.600675261541916007e+04 1.381852469448231169e+01 3.131161314465414360e+07 1.505695286842764914e+07 1.237505679541633651e+07 1.057259344416376436e+06 1.663812459489876055e+05
7.910000000000000000e+03 1.240000000000000000e+02 4.242931613965390250e+06 1.601254675135493926e+04 1.367211140327531815e+01 3.263607700641660020e+07 1.569385361992718652e+07 1.289851483116385527e+07 1.063867242095716996e+06 1.666900848307564738e+05
7.910000000000000000e+03 1.260000000000000000e+02 4.348204563531446271e+06 1.650219880381185067e+04 1.352449266290555840e+01 3.476704573767199367e+07 1.671858190851373598e+07 1.374072180902580917e+07 1.073616241599623114e+06 1.708714712768511963e+05
7.910000000000000000e+03 1.280000000000000000e+02 4.426662092368004844e+06 1.656593099757932214e+04 1.338322733235339790e+01 3.632032975738866627e+07 1.746551641387149692e+07 1.435461473988837190e+07 1.080212502993160626e+06 1.716076681521573046e+05
7.910000000000000000e+03 1.300000000000000000e+02 4.560629904168685898e+06 1.664536649314600436e+04 1.324560368209999517e+01 3.760610765446158499e+07 1.808381407570238411e+07 1.486278320853480138e+07 1.073035077233568998e+06 1.732351488051707856e+05
7.910000000000000000e+03 1.320000000000000000e+02 4.690326290277120657e+06 1.690049920197444953e+04 1.311147049845902046e+01 3.911391280532857776e+07 1.880887895774768665e+07 1.545870186313104443e+07 1.068477872194759082e+06 1.763062305099863152e+05
7.910000000000000000e+03 1.340000000000000000e+02 4.699947761958392337e+06 1.731756319181261279e+04 1.298078032559253892e+01 4.043134174645863473e+07 1.944239679607996345e+07 1.597937953933672234e+07 1.070812193891351810e+06 1.807790867351031338e+05
7.910000000000000000e+03 1.360000000000000000e+02 4.683546188168051653e+06 1.790968779500332312e+04 1.285309939446296745e+01 4.223886391918551922e+07 2.031158791816155240e+07 1.669375313111343421e+07 1.079742250415946590e+06 1.862899159609994385e+05
7.910000000000000000e+03 1.380000000000000000e+02 4.629061070764847100e+06 1.871118520962688854e+04 1.272874010800290989e+01 4.452965881263807416e+07 2.141317251498833299e+07 1.759912701850017160e+07 1.096295004054621793e+06 1.933201106437327398e+05
7.910000000000000000e+03 1.400000000000000000e+02 4.532768864689793438e+06 2.047125786413345122e+04 1.260879120535294895e+01 4.785497661756049097e+07 2.301223268572911993e+07 1.891336772876360267e+07 1.120912514339670539e+06 2.089118108024842513e+05
7.910000000000000000e+03 1.420000000000000000e+02 4.577035823229240254e+06 2.022851099043808426e+04 1.248975494940047959e+01 4.759199436645966023e+07 2.288577125617053732e+07 1.880943120276845992e+07 1.133515652648006100e+06 2.077307573539593723e+05
7.910000000000000000e+03 1.460000000000000000e+02 -2.217507408480138984e+06 1.304208739773988236e+04 1.098377872216300410e+01 3.076501837345506251e+07 1.479410944129241630e+07 1.215903019511257485e+07 -6.012409626134589780e+05 1.578224964700344135e+05
7.910000000000000000e+03 1.480000000000000000e+02 5.421367855354286730e+06 1.890123542790264037e+04 1.214860267317066622e+01 4.730360502333253622e+07 2.274709220673410594e+07 1.869545322009782493e+07 1.162072270338941831e+06 1.935259343516746594e+05
7.910000000000000000e+03 1.500000000000000000e+02 -4.761836365048798732e+06 1.399160035200334460e+04 1.204036340410088357e+01 3.437106560548924655e+07 1.652816520402888954e+07 1.358422151621177979e+07 5.160529848994520144e+05 2.275910868508768035e+05
7.910000000000000000e+03 1.520000000000000000e+02 5.376554555299888365e+06 2.096765664423541239e+04 1.193463735148591987e+01 5.300998964676548541e+07 2.549114643119106442e+07 2.095074532163331285e+07 1.186378186563587282e+06 2.101164963014294335e+05
7.910000000000000000e+03 1.560000000000000000e+02 5.274410302091262303e+06 2.501596662526098225e+04 1.173744387576551773e+01 6.202392136739157885e+07 2.982571534815099835e+07 2.451325474832496792e+07 1.247686052625797456e+06 2.318172896246635355e+05
7.910000000000000000e+03 1.640000000000000000e+02 -5.290954654241666198e+06 2.427884603784029969e+04 1.082562454272990315e+01 7.093178466912147403e+07 3.410927867888417840e+07 2.803384353994821385e+07 5.741470471172906691e+05 1.984081365674064728e+05
8.100000000000000000e+03 4.400000000000000000e+01 1.289155039044352248e+06 3.174012990414652450e+03 2.748959555148216083e+01 9.817833650090020383e+05 4.721144766848494182e+05 3.880229628110260237e+05 5.398423189279675717e+05 4.796609578854445135e+04
8.100000000000000000e+03 4.600000000000000000e+01 1.289155039044352248e+06 2.571647245708970331e+03 2.668691056688146190e+01 8.656420794537686743e+05 4.162651068486515433e+05 3.421213033085655770e+05 5.752705363685769262e+05 3.210581258488809181e+04
8.100000000000000000e+03 4.800000000000000000e+01 1.289155039044352248e+06 2.686282790400947306e+03 2.594041335324407171e+01 9.098393346631587483e+05 4.375184349837198388e+05 3.595890569145816262e+05 5.730442714309525909e+05 3.429861719004523911e+04
8.100000000000000000e+03 5.000000000000000000e+01 1.289155039044352248e+06 2.999364035896893256e+03 2.512594789747611301e+01 1.074265078020186862e+06 5.165865640080987941e+05 4.245738248111271532e+05 6.045943933946893085e+05 3.772839784767189849e+04
8.100000000000000000e+03 5.400000000000000000e+01 1.289155039044352248e+06 3.722651942370984216e+03 2.396607645906378536e+01 1.499248288981165271e+06 7.209501063063018955e+05 5.925367894927605521e+05 6.798359351073058788e+05 4.534443606060669845e+04
8.100000000000000000e+03 5.600000000000000000e+01 1.289155039044352248e+06 4.238665158746820453e+03 2.340695754862683131e+01 1.683369366161115700e+06 8.094892169671002775e+05 6.653055982030882733e+05 7.055526274364053970e+05 5.250590742352013331e+04
8.100000000000000000e+03 5.800000000000000000e+01 1.689218616675699363e+06 3.720689992947261544e+03 2.286570943909332954e+01 1.879717376644419041e+06 9.039079467207726557e+05 7.429067671423106221e+05 6.527380210243953625e+05 4.577618528290357790e+04
8.100000000000000000e+03 7.000000000000000000e+01 2.178313083000467159e+06 5.096859097226099948e+03 2.017149239103467195e+01 3.685938223765715957e+06 1.772473294645686634e+06 1.456766045644774102e+06 7.222050889480650658e+05 6.087602629215714842e+04
8.100000000000000000e+03 7.200000000000000000e+01 2.260543347961271182e+06 5.358263410297697192e+03 1.979619223152153040e+01 4.092487360744153615e+06 1.967972362863747403e+06 1.617443447891442571e+06 7.351245689052116359e+05 6.365966261293145362e+04
8.100000000000000000e+03 7.800000000000000000e+01 2.523864585348526947e+06 6.132006833285056928e+03 1.876752382741920400e+01 5.465950106109888293e+06 2.628435422622897662e+06 2.160266949247560464e+06 7.668316637605407741e+05 7.181703723281116982e+04
8.100000000000000000e+03 8.000000000000000000e+01 2.616774221004583407e+06 6.384884435121452043e+03 1.845343241749344543e+01 5.971451014340776950e+06 2.871517863473740872e+06 2.360052326659832615e+06 7.748824108547555516e+05 7.446400232619268354e+04
8.100000000000000000e+03 8.200000000000000000e+01 2.719478847313775215e+06 6.631532786593534183e+03 1.815213394685765991e+01 6.507814962265474722e+06 3.129441549708500504e+06 2.572035474507170264e+06 7.814699692771121627e+05 7.711471690017299261e+04
8.100000000000000000e+03 8.400000000000000000e+01 2.815057950347095728e+06 6.894831433756057777e+03 1.786284300515670509e+01 7.080037059186822735e+06 3.404608501465777867e+06 2.798190572817808017e+06 7.893020591165439691e+05 7.990056007338003838e+04
8.100000000000000000e+03 8.600000000000000000e+01 2.906135944431968965e+06 7.177563344168569529e+03 1.758481889105746632e+01 7.698955717619146220e+06 3.702230633751127869e+06 3.042801207040291280e+06 7.985763362591387704e+05 8.286313286281710316e+04
8.100000000000000000e+03 9.000000000000000000e+01 3.080151900095934514e+06 7.794494576350434727e+03 1.705984410967571563e+01 9.092652971583936363e+06 4.372423950488232076e+06 3.593621843260838650e+06 8.206432939180836547e+05 8.925027760440621933e+04
8.100000000000000000e+03 9.200000000000000000e+01 3.160206701964374632e+06 8.128612857224888103e+03 1.681169464806873748e+01 9.861968428851069883e+06 4.742368051659583114e+06 3.897672689612646587e+06 8.330490220703474479e+05 9.268554988569190027e+04
8.100000000000000000e+03 9.400000000000000000e+01 3.236894365746110678e+06 8.479524354714449146e+03 1.657240547816842735e+01 1.068991737859246507e+07 5.140507497753523290e+06 4.224896816629697569e+06 8.462779357795695541e+05 9.622021656309190439e+04
8.100000000000000000e+03 9.600000000000000000e+01 3.314162506703966297e+06 8.848486869642380043e+03 1.634139562045333705e+01 1.158629818304629996e+07 5.571554070233580656e+06 4.579166758398286067e+06 8.603335822865322698e+05 9.993984124989884731e+04
8.100000000000000000e+03 9.800000000000000000e+01 3.386806632853904273e+06 9.234897971885009611e+03 1.611830428008266480e+01 1.254205295379800908e+07 6.031152062534410506e+06 4.956902632813362405e+06 8.750376544955726713e+05 1.037852948078900226e+05
8.100000000000000000e+03 1.000000000000000000e+02 3.457084257107233163e+06 9.639758056435652179e+03 1.590266760687244840e+01 1.356084273103352077e+07 6.521061975121906959e+06 5.359551365653608926e+06 8.903786520189146977e+05 1.078388650140205718e+05
8.100000000000000000e+03 1.020000000000000000e+02 3.523450998597895727e+06 1.006361990004061045e+04 1.569410405553630028e+01 1.465044677238957025e+07 7.045024653766184114e+06 5.790187495258398354e+06 9.063216932110171765e+05 1.120045666177642415e+05
8.100000000000000000e+03 1.040000000000000000e+02 3.586821028813933954e+06 1.050687652462223014e+04 1.549227044150831745e+01 1.582258634270335175e+07 7.608676554544948041e+06 6.253443530256532133e+06 9.228692972466172650e+05 1.162464093867664487e+05
8.100000000000000000e+03 1.060000000000000000e+02 3.648060910549269523e+06 1.097265314018893696e+04 1.529676450861910730e+01 1.707574427197776735e+07 8.211288109261436388e+06 6.748719850794648752e+06 9.400565242139294278e+05 1.207068838376600033e+05
8.100000000000000000e+03 1.080000000000000000e+02 3.704394849166956265e+06 1.146161156623637362e+04 1.510732221058005820e+01 1.841217524778798223e+07 8.853943539427820593e+06 7.276907560332337394e+06 9.578872992515723454e+05 1.253283165776239475e+05
